event,step,episodes,episode_steps,episode_score,death_reason,avg_score,avg_loss,best_score,replay_size,eval_score,eval_reward,best_eval
episode,332094,2499,216,21,self,,,32,100000,,,
episode,332154,2500,60,6,self,,,32,100000,,,
episode,332336,2501,182,16,self,,,32,100000,,,
episode,332569,2502,233,22,self,,,32,100000,,,
episode,332732,2503,163,17,self,,,32,100000,,,
episode,332849,2504,117,10,self,,,32,100000,,,
episode,333082,2505,233,21,self,,,32,100000,,,
episode,333399,2506,317,26,self,,,32,100000,,,
episode,333640,2507,241,23,self,,,32,100000,,,
episode,333764,2508,124,15,self,,,32,100000,,,
episode,333913,2509,149,18,self,,,32,100000,,,
episode,333986,2510,73,10,self,,,32,100000,,,
train,334000,2510,,,,15.98,0.20948246631771325,32,100000,,,
episode,334137,2511,151,15,self,,,32,100000,,,
episode,334289,2512,152,14,self,,,32,100000,,,
episode,334399,2513,110,11,self,,,32,100000,,,
episode,334427,2514,28,4,self,,,32,100000,,,
episode,334682,2515,255,22,self,,,32,100000,,,
episode,334889,2516,207,22,self,,,32,100000,,,
episode,335097,2517,208,23,self,,,32,100000,,,
episode,335229,2518,132,12,self,,,32,100000,,,
episode,335288,2519,59,8,self,,,32,100000,,,
episode,335862,2520,574,29,self,,,32,100000,,,
train,336000,2520,,,,15.87,0.20251114077866078,32,100000,,,
episode,336021,2521,159,15,self,,,32,100000,,,
episode,336373,2522,352,28,self,,,32,100000,,,
episode,336634,2523,261,20,wall,,,32,100000,,,
episode,336850,2524,216,15,self,,,32,100000,,,
episode,337035,2525,185,21,wall,,,32,100000,,,
episode,337044,2526,9,2,self,,,32,100000,,,
episode,337187,2527,143,14,self,,,32,100000,,,
episode,337292,2528,105,10,wall,,,32,100000,,,
episode,337338,2529,46,6,self,,,32,100000,,,
episode,337625,2530,287,23,self,,,32,100000,,,
episode,337696,2531,71,8,self,,,32,100000,,,
episode,337806,2532,110,10,self,,,32,100000,,,
train,338000,2532,,,,15.59,0.20237731836736203,32,100000,,,
episode,338119,2533,313,23,self,,,32,100000,,,
episode,338148,2534,29,2,self,,,32,100000,,,
episode,338366,2535,218,24,self,,,32,100000,,,
episode,338440,2536,74,7,wall,,,32,100000,,,
episode,338500,2537,60,6,self,,,32,100000,,,
episode,338581,2538,81,9,self,,,32,100000,,,
episode,338591,2539,10,1,wall,,,32,100000,,,
episode,338744,2540,153,16,self,,,32,100000,,,
episode,338912,2541,168,19,self,,,32,100000,,,
episode,339210,2542,298,27,self,,,32,100000,,,
episode,339381,2543,171,18,self,,,32,100000,,,
episode,339640,2544,259,24,self,,,32,100000,,,
episode,339809,2545,169,17,wall,,,32,100000,,,
episode,339973,2546,164,16,self,,,32,100000,,,
train,340000,2546,,,,15.2,0.19923356913030146,32,100000,,,
eval,340000,2546,,,,,,32,,11.2,100.76795250489852,18.6
episode,340371,2547,398,29,self,,,32,100000,,,
episode,340657,2548,286,30,self,,,32,100000,,,
episode,340710,2549,53,6,self,,,32,100000,,,
episode,340800,2550,90,10,self,,,32,100000,,,
episode,341013,2551,213,21,wall,,,32,100000,,,
episode,341362,2552,349,28,self,,,32,100000,,,
episode,341555,2553,193,19,self,,,32,100000,,,
episode,341590,2554,35,4,self,,,32,100000,,,
episode,341765,2555,175,18,self,,,32,100000,,,
episode,341825,2556,60,8,self,,,32,100000,,,
episode,341880,2557,55,6,self,,,32,100000,,,
train,342000,2557,,,,15.84,0.181633305773139,32,100000,,,
episode,342246,2558,366,28,self,,,32,100000,,,
episode,342322,2559,76,8,self,,,32,100000,,,
episode,342552,2560,230,24,self,,,32,100000,,,
episode,342651,2561,99,12,self,,,32,100000,,,
episode,342803,2562,152,17,self,,,32,100000,,,
episode,342852,2563,49,4,wall,,,32,100000,,,
episode,343120,2564,268,24,self,,,32,100000,,,
episode,343344,2565,224,20,self,,,32,100000,,,
episode,343472,2566,128,12,self,,,32,100000,,,
episode,343729,2567,257,23,self,,,32,100000,,,
episode,343988,2568,259,25,wall,,,32,100000,,,
train,344000,2568,,,,16.63,0.1917108850181103,32,100000,,,
episode,344267,2569,279,23,self,,,32,100000,,,
episode,344452,2570,185,19,self,,,32,100000,,,
episode,344474,2571,22,2,self,,,32,100000,,,
episode,344813,2572,339,27,self,,,32,100000,,,
episode,344929,2573,116,12,self,,,32,100000,,,
episode,345062,2574,133,12,self,,,32,100000,,,
episode,345273,2575,211,23,self,,,32,100000,,,
episode,345320,2576,47,4,self,,,32,100000,,,
episode,345483,2577,163,20,self,,,32,100000,,,
episode,345611,2578,128,16,self,,,32,100000,,,
episode,345753,2579,142,16,self,,,32,100000,,,
episode,345970,2580,217,24,self,,,32,100000,,,
train,346000,2580,,,,15.96,0.18584260910749437,32,100000,,,
episode,346253,2581,283,24,wall,,,32,100000,,,
episode,346429,2582,176,20,self,,,32,100000,,,
episode,346699,2583,270,26,self,,,32,100000,,,
episode,346744,2584,45,6,self,,,32,100000,,,
episode,346799,2585,55,4,self,,,32,100000,,,
episode,347183,2586,384,26,self,,,32,100000,,,
episode,347199,2587,16,2,self,,,32,100000,,,
episode,347400,2588,201,21,self,,,32,100000,,,
episode,347707,2589,307,20,self,,,32,100000,,,
episode,347801,2590,94,10,self,,,32,100000,,,
train,348000,2590,,,,16.06,0.22137948255985976,32,100000,,,
episode,348066,2591,265,27,self,,,32,100000,,,
episode,348258,2592,192,20,self,,,32,100000,,,
episode,348530,2593,272,22,self,,,32,100000,,,
episode,348677,2594,147,18,self,,,32,100000,,,
episode,348876,2595,199,19,self,,,32,100000,,,
episode,348940,2596,64,8,self,,,32,100000,,,
episode,349160,2597,220,22,self,,,32,100000,,,
episode,349186,2598,26,4,self,,,32,100000,,,
episode,349386,2599,200,17,self,,,32,100000,,,
episode,349732,2600,346,27,self,,,32,100000,,,
train,350000,2600,,,,16.36,0.17983349200338125,32,100000,,,
eval,350000,2600,,,,,,32,,11.2,100.90387202223494,18.6
episode,350034,2601,302,25,wall,,,32,100000,,,
episode,350217,2602,183,17,self,,,32,100000,,,
episode,350300,2603,83,11,wall,,,32,100000,,,
episode,350322,2604,22,2,self,,,32,100000,,,
episode,350375,2605,53,7,self,,,32,100000,,,
episode,350693,2606,318,28,self,,,32,100000,,,
episode,350900,2607,207,18,self,,,32,100000,,,
episode,351000,2608,100,10,self,,,32,100000,,,
episode,351043,2609,43,4,self,,,32,100000,,,
episode,351113,2610,70,10,self,,,32,100000,,,
episode,351317,2611,204,24,self,,,32,100000,,,
episode,351441,2612,124,15,self,,,32,100000,,,
episode,351545,2613,104,11,self,,,32,100000,,,
episode,351789,2614,244,20,self,,,32,100000,,,
episode,351816,2615,27,2,wall,,,32,100000,,,
episode,351985,2616,169,22,self,,,32,100000,,,
train,352000,2616,,,,15.96,0.19810995496809483,32,100000,,,
episode,352255,2617,270,25,self,,,32,100000,,,
episode,352445,2618,190,19,self,,,32,100000,,,
episode,352471,2619,26,4,self,,,32,100000,,,
episode,352515,2620,44,5,self,,,32,100000,,,
episode,352762,2621,247,21,wall,,,32,100000,,,
episode,353166,2622,404,30,self,,,32,100000,,,
episode,353210,2623,44,7,self,,,32,100000,,,
episode,353443,2624,233,16,self,,,32,100000,,,
episode,353705,2625,262,24,self,,,32,100000,,,
episode,353827,2626,122,12,self,,,32,100000,,,
episode,353848,2627,21,3,self,,,32,100000,,,
episode,353857,2628,9,1,wall,,,32,100000,,,
episode,353952,2629,95,11,self,,,32,100000,,,
train,354000,2629,,,,15.71,0.1830049918219447,32,100000,,,
episode,354034,2630,82,10,self,,,32,100000,,,
episode,354341,2631,307,26,self,,,32,100000,,,
episode,354504,2632,163,16,self,,,32,100000,,,
episode,354603,2633,99,10,self,,,32,100000,,,
episode,354749,2634,146,16,wall,,,32,100000,,,
episode,354816,2635,67,8,wall,,,32,100000,,,
episode,354972,2636,156,16,self,,,32,100000,,,
episode,355094,2637,122,15,self,,,32,100000,,,
episode,355129,2638,35,4,wall,,,32,100000,,,
episode,355155,2639,26,4,self,,,32,100000,,,
episode,355231,2640,76,7,self,,,32,100000,,,
episode,355262,2641,31,4,self,,,32,100000,,,
episode,355385,2642,123,15,wall,,,32,100000,,,
episode,355402,2643,17,2,self,,,32,100000,,,
episode,355426,2644,24,5,self,,,32,100000,,,
episode,355574,2645,148,15,self,,,32,100000,,,
episode,355773,2646,199,16,self,,,32,100000,,,
episode,355889,2647,116,14,self,,,32,100000,,,
train,356000,2647,,,,14.95,0.2112685527279973,32,100000,,,
episode,356006,2648,117,14,self,,,32,100000,,,
episode,356132,2649,126,16,self,,,32,100000,,,
episode,356523,2650,391,27,self,,,32,100000,,,
episode,356815,2651,292,27,self,,,32,100000,,,
episode,357128,2652,313,24,self,,,32,100000,,,
episode,357272,2653,144,16,self,,,32,100000,,,
episode,357400,2654,128,15,self,,,32,100000,,,
episode,357444,2655,44,4,self,,,32,100000,,,
episode,357640,2656,196,16,self,,,32,100000,,,
episode,357901,2657,261,21,self,,,32,100000,,,
train,358000,2657,,,,15.25,0.18616032294929027,32,100000,,,
episode,358030,2658,129,15,self,,,32,100000,,,
episode,358284,2659,254,23,self,,,32,100000,,,
episode,358501,2660,217,23,self,,,32,100000,,,
episode,358523,2661,22,2,self,,,32,100000,,,
episode,358913,2662,390,31,self,,,32,100000,,,
episode,359109,2663,196,18,self,,,32,100000,,,
episode,359179,2664,70,7,self,,,32,100000,,,
episode,359326,2665,147,17,self,,,32,100000,,,
episode,359554,2666,228,19,wall,,,32,100000,,,
episode,359877,2667,323,25,self,,,32,100000,,,
train,360000,2667,,,,15.33,0.20179583325982095,32,100000,,,
eval,360000,2667,,,,,,32,,12.4,112.81612412344964,18.6
episode,360037,2668,160,17,self,,,32,100000,,,
episode,360338,2669,301,27,self,,,32,100000,,,
episode,360639,2670,301,25,self,,,32,100000,,,
episode,360908,2671,269,23,self,,,32,100000,,,
episode,360922,2672,14,2,self,,,32,100000,,,
episode,361131,2673,209,22,self,,,32,100000,,,
episode,361320,2674,189,20,self,,,32,100000,,,
episode,361614,2675,294,25,self,,,32,100000,,,
episode,361738,2676,124,13,wall,,,32,100000,,,
episode,361967,2677,229,20,self,,,32,100000,,,
train,362000,2677,,,,15.6,0.19063011433929206,32,100000,,,
episode,362229,2678,262,21,self,,,32,100000,,,
episode,362425,2679,196,17,self,,,32,100000,,,
episode,362775,2680,350,31,self,,,32,100000,,,
episode,362796,2681,21,4,wall,,,32,100000,,,
episode,362848,2682,52,5,self,,,32,100000,,,
episode,362894,2683,46,6,self,,,32,100000,,,
episode,363051,2684,157,16,self,,,32,100000,,,
episode,363298,2685,247,21,self,,,32,100000,,,
episode,363328,2686,30,4,self,,,32,100000,,,
episode,363636,2687,308,21,wall,,,32,100000,,,
episode,363645,2688,9,1,wall,,,32,100000,,,
episode,363672,2689,27,2,self,,,32,100000,,,
episode,363737,2690,65,8,self,,,32,100000,,,
episode,363827,2691,90,10,self,,,32,100000,,,
episode,363953,2692,126,14,self,,,32,100000,,,
train,364000,2692,,,,14.79,0.19736696608364582,32,100000,,,
episode,364006,2693,53,5,self,,,32,100000,,,
episode,364230,2694,224,24,self,,,32,100000,,,
episode,364278,2695,48,5,self,,,32,100000,,,
episode,364361,2696,83,10,self,,,32,100000,,,
episode,364552,2697,191,20,self,,,32,100000,,,
episode,364693,2698,141,18,self,,,32,100000,,,
episode,364985,2699,292,31,self,,,32,100000,,,
episode,365051,2700,66,7,self,,,32,100000,,,
episode,365306,2701,255,25,self,,,32,100000,,,
episode,365718,2702,412,31,self,,,32,100000,,,
train,366000,2702,,,,14.76,0.20050458557903766,32,100000,,,
episode,366008,2703,290,25,self,,,32,100000,,,
episode,366146,2704,138,14,self,,,32,100000,,,
episode,366279,2705,133,14,self,,,32,100000,,,
episode,366437,2706,158,15,self,,,32,100000,,,
episode,366492,2707,55,7,self,,,32,100000,,,
episode,366517,2708,25,4,self,,,32,100000,,,
episode,366837,2709,320,29,self,,,32,100000,,,
episode,366978,2710,141,12,self,,,32,100000,,,
episode,366984,2711,6,1,wall,,,32,100000,,,
episode,367042,2712,58,8,self,,,32,100000,,,
episode,367084,2713,42,6,self,,,32,100000,,,
episode,367132,2714,48,6,wall,,,32,100000,,,
episode,367270,2715,138,14,wall,,,32,100000,,,
episode,367282,2716,12,2,wall,,,32,100000,,,
episode,367403,2717,121,12,self,,,32,100000,,,
episode,367547,2718,144,14,self,,,32,100000,,,
episode,367920,2719,373,29,self,,,32,100000,,,
episode,367962,2720,42,6,self,,,32,100000,,,
train,368000,2720,,,,14.57,0.19078544449061155,32,100000,,,
episode,368078,2721,116,12,self,,,32,100000,,,
episode,368245,2722,167,19,self,,,32,100000,,,
episode,368490,2723,245,24,self,,,32,100000,,,
episode,368511,2724,21,4,self,,,32,100000,,,
episode,368693,2725,182,23,self,,,32,100000,,,
episode,368869,2726,176,15,wall,,,32,100000,,,
episode,368989,2727,120,14,self,,,32,100000,,,
episode,369154,2728,165,17,self,,,32,100000,,,
episode,369436,2729,282,23,self,,,32,100000,,,
episode,369468,2730,32,4,self,,,32,100000,,,
episode,369680,2731,212,21,wall,,,32,100000,,,
episode,369921,2732,241,20,self,,,32,100000,,,
train,370000,2732,,,,14.76,0.19381543952971697,32,100000,,,
eval,370000,2732,,,,,,32,,10.6,94.91013235386768,18.6
episode,370170,2733,249,22,self,,,32,100000,,,
episode,370262,2734,92,11,self,,,32,100000,,,
episode,370345,2735,83,8,self,,,32,100000,,,
episode,370406,2736,61,9,self,,,32,100000,,,
episode,370470,2737,64,7,wall,,,32,100000,,,
episode,370507,2738,37,5,self,,,32,100000,,,
episode,370661,2739,154,14,self,,,32,100000,,,
episode,370669,2740,8,1,wall,,,32,100000,,,
episode,370757,2741,88,9,self,,,32,100000,,,
episode,370950,2742,193,21,self,,,32,100000,,,
episode,371049,2743,99,11,wall,,,32,100000,,,
episode,371263,2744,214,18,self,,,32,100000,,,
episode,371322,2745,59,7,self,,,32,100000,,,
episode,371546,2746,224,23,self,,,32,100000,,,
episode,371671,2747,125,14,self,,,32,100000,,,
episode,371844,2748,173,17,self,,,32,100000,,,
episode,371988,2749,144,17,self,,,32,100000,,,
train,372000,2749,,,,15.09,0.18662055477499961,32,100000,,,
episode,372183,2750,195,22,self,,,32,100000,,,
episode,372312,2751,129,15,self,,,32,100000,,,
episode,372410,2752,98,14,wall,,,32,100000,,,
episode,372691,2753,281,28,self,,,32,100000,,,
episode,372712,2754,21,2,wall,,,32,100000,,,
episode,372835,2755,123,14,wall,,,32,100000,,,
episode,372918,2756,83,9,self,,,32,100000,,,
episode,372940,2757,22,2,self,,,32,100000,,,
episode,373012,2758,72,6,self,,,32,100000,,,
episode,373075,2759,63,5,self,,,32,100000,,,
episode,373234,2760,159,19,self,,,32,100000,,,
episode,373337,2761,103,14,self,,,32,100000,,,
episode,373353,2762,16,2,wall,,,32,100000,,,
episode,373424,2763,71,9,wall,,,32,100000,,,
episode,373677,2764,253,24,self,,,32,100000,,,
episode,373784,2765,107,12,self,,,32,100000,,,
episode,373969,2766,185,20,self,,,32,100000,,,
train,374000,2766,,,,14.21,0.2091096973232925,32,100000,,,
episode,374074,2767,105,13,self,,,32,100000,,,
episode,374168,2768,94,11,self,,,32,100000,,,
episode,374251,2769,83,9,self,,,32,100000,,,
episode,374330,2770,79,11,wall,,,32,100000,,,
episode,374421,2771,91,10,self,,,32,100000,,,
episode,374458,2772,37,4,self,,,32,100000,,,
episode,374547,2773,89,10,self,,,32,100000,,,
episode,374694,2774,147,17,self,,,32,100000,,,
episode,374737,2775,43,6,self,,,32,100000,,,
episode,374897,2776,160,14,self,,,32,100000,,,
episode,374992,2777,95,12,self,,,32,100000,,,
episode,375179,2778,187,19,self,,,32,100000,,,
episode,375282,2779,103,11,self,,,32,100000,,,
episode,375526,2780,244,23,self,,,32,100000,,,
episode,375586,2781,60,10,self,,,32,100000,,,
episode,375633,2782,47,4,self,,,32,100000,,,
episode,375716,2783,83,9,self,,,32,100000,,,
episode,375759,2784,43,6,wall,,,32,100000,,,
episode,375907,2785,148,16,self,,,32,100000,,,
episode,375934,2786,27,3,self,,,32,100000,,,
train,376000,2786,,,,12.95,0.20339565731585027,32,100000,,,
episode,376023,2787,89,10,self,,,32,100000,,,
episode,376047,2788,24,2,self,,,32,100000,,,
episode,376245,2789,198,23,self,,,32,100000,,,
episode,376429,2790,184,18,self,,,32,100000,,,
episode,376595,2791,166,17,self,,,32,100000,,,
episode,377021,2792,426,28,self,,,32,100000,,,
episode,377229,2793,208,21,self,,,32,100000,,,
episode,377313,2794,84,10,self,,,32,100000,,,
episode,377418,2795,105,10,wall,,,32,100000,,,
episode,377691,2796,273,24,self,,,32,100000,,,
episode,377709,2797,18,2,wall,,,32,100000,,,
episode,377841,2798,132,15,self,,,32,100000,,,
episode,377888,2799,47,7,self,,,32,100000,,,
train,378000,2799,,,,13.13,0.19508888468146324,32,100000,,,
episode,378213,2800,325,25,self,,,32,100000,,,
episode,378541,2801,328,28,self,,,32,100000,,,
episode,378680,2802,139,14,self,,,32,100000,,,
episode,378753,2803,73,8,self,,,32,100000,,,
episode,378826,2804,73,11,self,,,32,100000,,,
episode,379115,2805,289,24,self,,,32,100000,,,
episode,379288,2806,173,16,self,,,32,100000,,,
episode,379445,2807,157,14,self,,,32,100000,,,
episode,379693,2808,248,26,self,,,32,100000,,,
episode,379789,2809,96,14,self,,,32,100000,,,
train,380000,2809,,,,13.22,0.19460338063538074,32,100000,,,
eval,380000,2809,,,,,,32,,14.4,132.54859632418575,18.6
episode,380059,2810,270,24,wall,,,32,100000,,,
episode,380140,2811,81,9,self,,,32,100000,,,
episode,380447,2812,307,24,self,,,32,100000,,,
episode,380550,2813,103,13,self,,,32,100000,,,
episode,380952,2814,402,29,self,,,32,100000,,,
episode,381001,2815,49,4,self,,,32,100000,,,
episode,381154,2816,153,13,self,,,32,100000,,,
episode,381376,2817,222,23,self,,,32,100000,,,
episode,381401,2818,25,4,self,,,32,100000,,,
episode,381627,2819,226,25,self,,,32,100000,,,
episode,381667,2820,40,6,self,,,32,100000,,,
episode,381761,2821,94,11,self,,,32,100000,,,
episode,381828,2822,67,7,self,,,32,100000,,,
train,382000,2822,,,,13.73,0.190583921559155,32,100000,,,
episode,382120,2823,292,24,self,,,32,100000,,,
episode,382264,2824,144,13,self,,,32,100000,,,
episode,382320,2825,56,5,self,,,32,100000,,,
episode,382396,2826,76,8,self,,,32,100000,,,
episode,382535,2827,139,18,self,,,32,100000,,,
episode,382607,2828,72,9,self,,,32,100000,,,
